time,Ask_Price_1,Ask_Volume_1,Bid_Price_1,Bid_Volume_1,Ask_Price_2,Ask_Volume_2,Bid_Price_2,Bid_Volume_2,Ask_Price_3,Ask_Volume_3,Bid_Price_3,Bid_Volume_3,Ask_Price_4,Ask_Volume_4,Bid_Price_4,Bid_Volume_4,Ask_Price_5,Ask_Volume_5,Bid_Price_5,Bid_Volume_5,Ask_Price_6,Ask_Volume_6,Bid_Price_6,Bid_Volume_6,Ask_Price_7,Ask_Volume_7,Bid_Price_7,Bid_Volume_7,Ask_Price_8,Ask_Volume_8,Bid_Price_8,Bid_Volume_8,Ask_Price_9,Ask_Volume_9,Bid_Price_9,Bid_Volume_9,Ask_Price_10,Ask_Volume_10,Bid_Price_10,Bid_Volume_10
34281.8102,1907289,117,1906889,337,1907389,113,1906789,529,1907389,327,1906789,928,1907489,349,1906589,1020,1907589,552,1906489,1284,1907789,426,1906389,1177,1907889,573,1906289,1266,1907989,780,1906189,2464,1907989,596,1906189,2031,1908089,833,1906089,2484
34281.8533,1904646,66,1904346,331,1904746,198,1904346,518,1904846,349,1904246,598,1905046,171,1904046,1087,1905146,390,1903946,1165,1905146,300,1903946,2013,1905346,301,1903746,1548,1905346,553,1903746,1590,1905546,423,1903646,2418,1905546,752,1903546,2861
34281.9661,1905835,80,1905635,246,1906035,143,1905435,444,1906035,160,1905335,788,1906235,352,1905235,1281,1906235,267,1905135,1114,1906335,401,1905135,1525,1906435,472,1904935,1714,1906535,841,1904935,2652,1906635,618,1904735,2214,1906735,771,1904735,2465
34282.0177,1905564,105,1905264,271,1905764,121,1905164,503,1905764,140,1905064,589,1905864,232,1904964,1311,1906064,559,1904864,1244,1906064,267,1904864,1936,1906264,829,1904664,2280,1906364,654,1904664,1747,1906364,604,1904464,1887,1906564,793,1904364,2047
34282.0772,1905139,67,1904939,239,1905239,83,1904839,635,1905439,278,1904639,661,1905439,336,1904639,768,1905539,313,1904539,1464,1905739,603,1904339,1471,1905839,396,1904239,1533,1905839,412,1904139,1452,1905939,936,1904039,3060,1906139,1182,1903939,2458
34282.1333,1909866,75,1909566,188,1909966,114,1909466,644,1910066,320,1909366,838,1910266,310,1909266,795,1910266,308,1909266,1050,1910366,460,1909066,1441,1910566,776,1909066,1770,1910566,423,1908866,1786,1910766,865,1908766,2814,1910766,642,1908666,2341
34282.1641,1910280,47,1909880,331,1910280,162,1909880,556,1910480,138,1909680,635,1910480,340,1909580,1171,1910580,527,1909580,1368,1910780,641,1909480,1530,1910780,355,1909280,2187,1910980,340,1909180,2395,1910980,788,1909180,2383,1911180,717,1908980,2075
34282.2235,1908893,111,1908593,249,1908993,198,1908493,404,1909193,324,1908393,917,1909293,299,1908293,971,1909393,439,1908193,1249,1909493,645,1908193,1162,1909593,627,1908093,2328,1909693,388,1907893,2669,1909793,641,1907893,1785,1909893,1070,1907693,3460
34282.2282,1908106,50,1907906,289,1908306,81,1907806,526,1908306,258,1907706,653,1908506,365,1907606,1178,1908506,538,1907506,1663,1908606,381,1907406,1205,1908806,793,1907206,1855,1908906,887,1907106,2675,1909006,899,1907106,1692,1909106,1177,1906906,1859
34282.3274,1909828,90,1909528,280,1909828,170,1909428,412,1910028,314,1909328,691,1910028,475,1909228,902,1910128,249,1909028,1227,1910328,681,1909028,1768,1910328,725,1908928,1642,1910428,777,1908828,1909,1910528,756,1908628,2676,1910628,711,1908628,3039
34282.4036,1909873,57,1909573,238,1909873,180,1909473,540,1910073,276,1909273,545,1910073,325,1909173,1191,1910173,323,1909073,1011,1910373,612,1908973,1503,1910473,297,1908973,1653,1910573,628,1908873,2475,1910673,667,1908773,2223,1910773,1054,1908573,2523
34282.4187,1907552,68,1907252,342,1907652,216,1907152,392,1907652,123,1906952,639,1907852,416,1906952,760,1907852,458,1906752,1440,1907952,454,1906752,1945,1908052,716,1906652,1265,1908252,396,1906452,1566,1908252,362,1906452,3135,1908352,521,1906352,3109
34282.4927,1908734,114,1908434,205,1908934,230,1908434,456,1909034,143,1908334,826,1909134,252,1908134,750,1909234,513,1908134,1531,1909334,305,1908034,1394,1909434,320,1907834,2413,1909534,476,1907734,1478,1909534,878,1907634,1710,1909734,566,1907534,3049
34282.4944,1907597,77,1907397,244,1907797,115,1907297,589,1907897,307,1907097,790,1907897,237,1906997,1101,1908097,258,1906997,949,1908197,366,1906897,1879,1908297,491,1906697,1558,1908397,787,1906597,2122,1908497,479,1906497,2931,1908597,1127,1906497,1915
34282.5076,1910343,78,1910143,302,1910543,182,1909943,533,1910643,289,1909943,578,1910743,304,1909843,881,1910743,331,1909743,1270,1910843,480,1909543,1122,1910943,421,1909443,1762,1911143,382,1909343,2607,1911243,533,1909243,3004,1911243,402,1909243,2315
34282.512,1911884,64,1911684,185,1911984,95,1911584,555,1912184,200,1911384,557,1912184,284,1911284,768,1912284,367,1911284,1156,1912484,367,1911184,1228,1912484,778,1911084,1862,1912684,908,1910884,2550,1912784,1026,1910884,2445,1912884,696,1910784,3176
34282.5888,1911093,84,1910793,274,1911193,120,1910793,443,1911393,131,1910593,846,1911393,443,1910593,819,1911593,477,1910393,1201,1911693,709,1910293,1259,1911693,612,1910193,1903,1911893,608,1910093,2159,1911993,991,1909993,2564,1911993,1129,1909893,2429
34282.6603,1912948,58,1912648,301,1913048,126,1912648,467,1913248,172,1912448,567,1913248,346,1912448,1296,1913348,443,1912248,1514,1913448,574,1912248,1606,1913548,770,1912048,1812,1913648,823,1912048,2492,1913848,700,1911848,2838,1913948,1085,1911748,2932
34282.7453,1912952,97,1912752,183,1913052,121,1912552,558,1913152,357,1912452,1022,1913252,289,1912352,1184,1913352,242,1912252,1129,1913452,364,1912152,1565,1913552,508,1912152,2429,1913652,879,1912052,1486,1913752,673,1911852,1933,1913852,835,1911852,1808
34282.7465,1914261,82,1913861,304,1914361,221,1913761,635,1914461,240,1913761,654,1914461,396,1913561,1188,1914561,430,1913561,1128,1914761,451,1913461,1372,1914861,641,1913261,1502,1914961,769,1913261,2079,1915061,882,1913061,2897,1915061,1090,1912961,2305
34282.7823,1914910,42,1914510,297,1914910,202,1914510,506,1915110,180,1914310,874,1915210,468,1914310,733,1915310,586,1914210,932,1915410,304,1914110,2080,1915510,308,1914010,2321,1915610,495,1913910,2253,1915610,568,1913710,2331,1915710,512,1913710,3163
34282.8443,1913425,107,1913225,284,1913525,217,1913125,416,1913625,322,1913025,547,1913825,212,1912825,1326,1913825,468,1912725,1600,1914025,495,1912625,1857,1914025,642,1912525,1461,1914125,465,1912425,1931,1914325,1064,1912325,1741,1914325,989,1912325,2167
34282.8537,1912354,81,1912054,223,1912554,126,1912054,484,1912654,197,1911854,980,1912754,440,1911754,1382,1912754,558,1911754,973,1912954,591,1911554,1805,1912954,471,1911454,2392,1913054,606,1911454,2172,1913254,958,1911354,1655,1913354,1125,1911254,2169
34282.9072,1913948,110,1913648,251,1914048,103,1913448,452,1914148,314,1913448,575,1914248,385,1913348,917,1914248,276,1913148,1658,1914448,703,1913148,1284,1914548,818,1912948,1359,1914548,630,1912848,2313,1914748,411,1912848,2981,1914748,737,1912648,3145
34282.9126,1913357,57,1913057,186,1913457,155,1912957,527,1913557,154,1912857,675,1913657,469,1912657,1176,1913757,534,1912557,1429,1913757,269,1912457,2072,1913957,343,1912457,1440,1914057,751,1912257,1671,1914057,706,1912257,2129,1914257,895,1912157,2145
34282.9236,1912565,57,1912265,298,1912665,198,1912265,531,1912865,188,1912165,982,1912865,287,1912065,1052,1912965,327,1911865,1407,1913065,461,1911865,1896,1913265,620,1911665,1455,1913365,636,1911565,2322,1913465,435,1911465,1898,1913565,1123,1911465,2133
34282.9569,1911132,82,1910832,234,1911232,108,1910632,485,1911332,280,1910632,1039,1911432,283,1910532,1366,1911432,486,1910432,1667,1911632,467,1910332,1133,1911732,286,1910132,1387,1911732,566,1910132,2201,1911832,720,1909932,1820,1911932,549,1909832,2836
34283.0109,1911712,103,1911312,330,1911812,117,1911212,652,1911912,209,1911212,920,1912012,230,1911112,1209,1912112,399,1911012,1610,1912112,412,1910812,2052,1912312,547,1910712,1942,1912412,552,1910612,1476,1912512,848,1910512,2573,1912612,752,1910412,2088
34283.0198,1914804,65,1914504,338,1914904,172,1914304,542,1914904,277,1914304,839,1915004,222,1914104,781,1915104,291,1914004,1464,1915304,661,1913904,1715,1915304,610,1913804,1579,1915504,810,1913804,1990,1915504,1062,1913604,2208,1915604,1070,1913504,1837
34283.031,1913009,99,1912709,319,1913109,86,1912709,578,1913309,325,1912609,1040,1913409,357,1912509,764,1913409,593,1912409,934,1913509,665,1912309,1669,1913709,344,1912109,1775,1913809,615,1912109,1641,1913809,522,1911909,3064,1914009,701,1911909,1891
34283.0434,1913089,119,1912689,326,1913189,116,1912589,409,1913189,299,1912589,643,1913389,267,1912489,1234,1913389,551,1912289,1737,1913489,471,1912289,1335,1913589,490,1912089,1262,1913689,387,1911989,2732,1913889,1048,1911989,2531,1913889,866,1911789,2203
34283.0581,1915098,90,1914898,231,1915198,94,1914798,527,1915398,247,1914598,711,1915398,272,1914498,1020,1915498,285,1914498,972,1915598,654,1914298,1879,1915798,360,1914198,2273,1915898,557,1914198,2162,1915998,811,1913998,2832,1916098,1106,1913898,2965
34283.0719,1915026,45,1914626,270,1915026,144,1914626,589,1915226,333,1914426,985,1915326,472,1914326,1216,1915326,219,1914326,1072,1915526,338,1914226,1852,1915526,339,1914126,1426,1915726,637,1913926,2437,1915826,417,1913826,2796,1915926,827,1913826,2411
34283.0981,1915573,72,1915373,343,1915673,195,1915273,439,1915873,139,1915173,614,1915973,375,1914973,1165,1915973,598,1914973,1689,1916073,354,1914773,1832,1916273,309,1914773,1468,1916373,609,1914573,2153,1916373,1003,1914573,2134,1916573,437,1914473,1935
34283.1521,1914003,58,1913603,183,1914003,137,1913603,532,1914103,189,1913403,944,1914303,176,1913403,953,1914403,338,1913303,1418,1914503,355,1913103,1094,1914603,817,1913003,1443,1914703,398,1912903,2491,1914803,567,1912803,1722,1914803,493,1912803,2650
34283.1819,1914519,47,1914219,334,1914619,190,1914119,628,1914719,235,1914119,804,1914819,257,1913919,1066,1914919,487,1913819,1690,1915119,296,1913719,1411,1915219,750,1913719,1561,1915319,779,1913519,1667,1915419,912,1913419,2754,1915419,546,1913319,2491
34283.2577,1914297,62,1913897,298,1914397,182,1913797,574,1914397,294,1913697,746,1914497,384,1913697,813,1914697,487,1913497,1110,1914697,430,1913397,1123,1914897,368,1913297,1780,1914997,513,1913297,2071,1914997,467,1913197,2380,1915097,934,1913097,3441
34283.3222,1915775,107,1915375,301,1915775,237,1915375,659,1915875,292,1915175,788,1916075,352,1915175,1216,1916075,523,1914975,1320,1916175,418,1914875,1756,1916375,628,1914775,1379,1916475,860,1914775,2058,1916475,1047,1914675,2446,1916575,1026,1914475,3238
34283.33,1917567,64,1917167,307,1917667,160,1917167,632,1917667,212,1917067,994,1917767,299,1916867,1102,1917867,531,1916867,1704,1918067,318,1916767,1376,1918167,462,1916667,1462,1918167,940,1916467,1509,1918367,831,1916467,3052,1918367,524,1916267,1946
34283.3335,1921418,68,1921118,211,1921518,126,1921118,491,1921618,184,1921018,816,1921818,440,1920918,745,1921918,305,1920718,1370,1922018,674,1920718,1332,1922018,534,1920518,1290,1922218,950,1920518,2381,1922218,1010,1920418,2940,1922318,1174,1920218,2245
34283.4397,1922288,92,1922088,228,1922388,150,1921988,611,1922488,276,1921788,579,1922688,350,1921788,943,1922788,353,1921588,1533,1922888,593,1921488,1329,1922888,610,1921488,1413,1923088,927,1921288,2462,1923188,931,1921288,2715,1923188,870,1921188,2600
34283.4448,1922771,62,1922471,192,1922971,122,1922471,604,1922971,256,1922371,889,1923071,360,1922171,1022,1923171,365,1922071,1470,1923371,248,1922071,1638,1923471,530,1921871,1919,1923471,626,1921771,2740,1923671,715,1921771,2615,1923671,656,1921571,2976
34283.4538,1923156,109,1922856,102,1923156,273,1922656,277,1923356,310,1922556,442,1923456,485,1922556,409,1923556,558,1922356,521,1923656,703,1922256,888,1923656,781,1922256,804,1923856,750,1922056,797,1923856,1346,1921956,838,1924056,891,1921856,1348
34283.456,1922603,99,1922303,80,1922603,235,1922203,162,1922703,243,1922003,300,1922903,501,1921903,407,1923003,423,1921803,608,1923003,827,1921803,620,1923103,935,1921703,884,1923303,920,1921603,665,1923403,974,1921403,1003,1923403,929,1921403,1458
34283.5065,1923017,116,1922717,201,1923217,193,1922617,558,1923317,326,1922517,576,1923317,460,1922417,796,1923417,281,1922417,911,1923617,627,1922317,1537,1923617,822,1922217,2376,1923717,507,1922117,1846,1923817,419,1921917,1871,1924017,1111,1921917,1950
34283.5511,1922559,98,1922259,269,1922759,94,1922159,360,1922859,198,1922059,695,1922959,448,1921959,1076,1922959,475,1921859,961,1923059,509,1921859,1990,1923159,319,1921659,1963,1923259,501,1921559,2500,1923459,1078,1921559,2344,1923559,956,1921359,2579
34283.7689,1922918,106,1922518,220,1922918,219,1922418,471,1923018,292,1922318,946,1923118,173,1922318,1193,1923318,458,1922218,1349,1923418,489,1922118,2066,1923418,833,1922018,1455,1923518,333,1921818,1592,1923618,919,1921818,2211,1923818,720,1921618,2332
34283.8789,1924850,69,1924550,243,1924950,233,1924550,510,1925150,331,1924350,940,1925150,332,1924250,1145,1925250,381,1924150,1098,1925450,362,1924150,1413,1925450,755,1923950,1765,1925550,371,1923950,2299,1925650,559,1923850,2984,1925750,996,1923750,2860
34283.9063,1923409,49,1923109,230,1923509,126,1923009,405,1923609,180,1922909,932,1923609,303,1922709,734,1923809,322,1922709,1598,1923809,601,1922509,2058,1923909,503,1922409,1734,1924109,606,1922309,1763,1924209,526,1922309,3014,1924209,943,1922209,1945
34283.9306,1925075,44,1924875,245,1925275,234,1924775,364,1925375,252,1924675,817,1925375,428,1924475,968,1925575,212,1924375,1063,1925575,529,1924275,1378,1925775,657,1924275,2101,1925775,746,1924175,2304,1925975,1032,1923975,1813,1926075,461,1923875,2402
34283.9492,1927119,81,1926919,305,1927319,159,1926819,599,1927319,177,1926719,999,1927419,389,1926519,775,1927519,519,1926519,1585,1927719,477,1926319,2038,1927719,740,1926219,1522,1927819,459,1926219,1749,1927919,837,1926019,2594,1928019,602,1925919,3079
34283.9584,1926955,96,1926755,254,1927055,185,1926555,560,1927255,329,1926455,749,1927255,390,1926455,747,1927355,440,1926255,1015,1927555,470,1926255,1223,1927555,704,1926055,2108,1927655,700,1926055,2552,1927855,490,1925955,2918,1927855,1083,1925855,2260
34283.9669,1923710,69,1923410,190,1923910,84,1923410,652,1924010,358,1923310,582,1924110,472,1923210,1227,1924210,510,1923110,1108,1924210,665,1922910,1781,1924310,650,1922910,1755,1924410,926,1922710,1754,1924610,477,1922610,2173,1924610,412,1922510,2327
34283.975,1922800,86,1922500,338,1923000,81,1922500,443,1923000,217,1922400,1005,1923100,189,1922300,1103,1923300,575,1922100,1598,1923400,461,1922000,1718,1923500,744,1922000,2269,1923500,626,1921800,2181,1923700,553,1921800,1806,1923800,828,1921700,2587
34283.982,1924826,69,1924626,299,1924926,135,1924526,467,1925026,356,1924426,893,1925226,461,1924226,866,1925226,340,1924226,1471,1925326,446,1924126,1189,1925426,592,1923926,1613,1925626,457,1923826,2131,1925626,869,1923826,1784,1925826,782,1923726,3322
34283.9968,1924823,91,1924623,220,1924923,212,1924423,696,1925123,245,1924323,603,1925123,465,1924223,1259,1925323,339,1924123,1088,1925323,349,1924023,1169,1925523,614,1924023,1422,1925523,545,1923823,2189,1925623,845,1923823,2971,1925823,891,1923723,2140
34284.0161,1923322,56,1923022,226,1923422,204,1923022,622,1923522,357,1922822,911,1923622,444,1922822,1274,1923722,373,1922722,1672,1923922,517,1922522,1114,1923922,458,1922522,1523,1924022,872,1922322,2427,1924222,497,1922322,2765,1924322,701,1922222,3413
34284.18,1922686,106,1922386,296,1922686,195,1922186,419,1922786,311,1922186,675,1922986,301,1921986,1178,1923086,525,1921886,1105,1923086,624,1921786,1818,1923286,295,1921686,1469,1923286,451,1921586,2188,1923486,527,1921586,1834,1923486,860,1921386,3464
34284.2242,1923923,113,1923623,289,1924023,166,1923523,606,1924223,255,1923523,600,1924323,380,1923323,828,1924323,250,1923223,1067,1924423,316,1923123,1593,1924523,611,1923123,1484,1924723,569,1923023,2681,1924723,485,1922823,2455,1924923,1175,1922823,1955
34284.4447,1924812,73,1924612,208,1924912,171,1924412,573,1925012,278,1924412,687,1925212,320,1924212,843,1925212,299,1924212,1188,1925312,301,1924012,1666,1925512,606,1924012,2240,1925512,593,1923812,2435,1925612,936,1923812,2270,1925712,532,1923612,3317
34284.469,1924496,56,1924296,251,1924596,130,1924196,488,1924796,169,1924096,965,1924796,327,1923896,1161,1924996,234,1923896,1531,1924996,456,1923696,1362,1925196,299,1923696,1813,1925196,796,1923596,2742,1925396,381,1923396,2053,1925396,1138,1923396,1946
34284.5006,1923986,114,1923786,266,1924086,115,1923686,558,1924286,251,1923486,807,1924286,348,1923486,759,1924386,517,1923286,1123,1924586,670,1923286,1212,1924686,710,1923086,1954,1924686,450,1923086,2124,1924886,787,1922986,3105,1924886,789,1922786,1950
34284.5212,1923441,96,1923241,187,1923641,172,1923141,632,1923641,264,1923041,825,1923841,383,1922841,775,1923941,535,1922841,1084,1924041,696,1922641,1387,1924041,817,1922541,2012,1924241,860,1922441,1653,1924341,727,1922341,3002,1924341,562,1922341,1905
34284.5323,1922084,65,1921784,221,1922284,225,1921684,460,1922284,165,1921584,862,1922384,163,1921484,743,1922584,363,1921484,1315,1922584,459,1921284,1543,1922684,507,1921184,2162,1922784,422,1921184,2580,1922884,444,1920984,1992,1923084,851,1920884,2232
34284.5411,1924635,87,1924335,319,1924835,185,1924335,523,1924935,208,1924135,905,1925035,431,1924135,1351,1925135,574,1924035,1107,1925135,402,1923935,1197,1925335,711,1923735,1839,1925335,947,1923635,2758,1925435,620,1923535,2775,1925535,859,1923535,1893
34284.6871,1924209,49,1923909,232,1924309,112,1923809,380,1924509,267,1923809,623,1924609,260,1923709,936,1924709,514,1923509,1526,1924709,388,1923409,1741,1924909,525,1923309,1521,1924909,883,1923209,1914,1925109,1049,1923209,2769,1925109,1138,1923109,2328
34284.9046,1926156,42,1925856,288,1926356,179,1925756,532,1926356,170,1925756,795,1926556,468,1925556,1264,1926556,312,1925456,1535,1926656,457,1925356,1388,1926756,440,1925356,1278,1926956,378,1925256,1589,1927056,434,1925156,1687,1927056,458,1924956,2507
34284.9079,1928578,117,1928278,256,1928778,93,1928278,540,1928778,205,1928178,588,1928978,448,1927978,729,1929078,566,1927978,1416,1929078,537,1927778,1930,1929278,344,1927678,1755,1929278,715,1927578,2369,1929378,753,1927478,2274,1929578,483,1927378,2727
34284.917,1930200,97,1929900,209,1930300,181,1929800,371,1930500,306,1929700,848,1930600,326,1929700,1285,1930600,569,1929500,1375,1930800,548,1929400,1439,1930800,721,1929400,1933,1931000,344,1929200,2732,1931000,831,1929100,2617,1931100,871,1929000,1944
34284.9455,1929617,95,1929317,211,1929817,163,1929217,422,1929917,213,1929117,699,1929917,324,1929117,885,1930017,569,1928917,1149,1930217,711,1928917,1387,1930317,805,1928717,1490,1930317,576,1928617,2229,1930517,564,1928517,2464,1930617,794,1928517,2553
34284.9569,1930328,91,1930128,185,1930528,138,1930028,500,1930628,237,1929928,878,1930628,181,1929728,1128,1930728,267,1929628,1133,1930828,462,1929628,1162,1931028,768,1929428,2380,1931128,566,1929328,2538,1931128,632,1929328,1851,1931328,436,1929128,3281
34284.9805,1930482,67,1930182,204,1930582,212,1929982,562,1930582,333,1929882,927,1930782,219,1929882,1215,1930782,439,1929782,1447,1930882,548,1929682,1266,1930982,801,1929482,2327,1931182,760,1929382,1593,1931182,614,1929282,2389,1931282,906,1929282,2360
34284.9884,1929082,108,1928782,203,1929282,185,1928782,416,1929382,185,1928582,562,1929482,314,1928582,989,1929582,252,1928382,1735,1929582,680,1928382,1983,1929682,664,1928182,1712,1929882,445,1928082,2691,1929982,988,1927982,3009,1930082,580,1927982,2055
34285.0199,1929781,49,1929381,197,1929881,227,1929381,644,1929881,270,1929281,737,1930081,439,1929081,909,1930181,384,1929081,1511,1930281,245,1928981,1703,1930281,346,1928881,1871,1930381,415,1928781,2714,1930581,701,1928581,2188,1930581,1046,1928581,1826
